ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
R90402110,classic_bike,2026-08-21 11:16:01,2026-08-21 11:22:35,6 Ave & W 33 St,5431.02,W 33 St & 7 Ave,455,40.7490,-73.9880,40.7502,-73.9908,member
R90402118,electric_bike,2026-08-21 11:27:09,2026-08-21 11:45:18,Christopher St & Greenwich St,6202.07,E 43 St & Vanderbilt Ave,6741.16,40.7329,-74.0071,40.7530,-73.9774,member
R90402117,classic_bike,2026-08-21 11:30:47,2026-08-21 11:44:06,Pershing Square North,6711.03,W 17 St & 8 Ave,5891.11,40.7518,-73.9778,40.7418,-74.0015,member
R90402115,classic_bike,2026-08-21 11:38:01,2026-08-21 11:55:44,1 Ave & E 68 St,6056.19,E 47 St & Park Ave,6462.07,40.7651,-73.9582,40.7550,-73.9750,member
R90402112,classic_bike,2026-08-21 11:58:26,2026-08-21 12:04:04,Pershing Square North,301,E 47 St & Park Ave,6462.07,40.7518,-73.9778,40.7550,-73.9750,member
R90402120,classic_bike,2026-08-21 12:00:31,2026-08-21 12:05:40,Lafayette St & E 8 St,568,E 7 St & Avenue A,5428.06,40.7302,-73.9911,40.7263,-73.9838,member
R90402136,classic_bike,2026-08-21 12:00:33,2026-08-21 12:03:27,Pershing Square North,6711.03,E 43 St & Vanderbilt Ave,6741.16,40.7518,-73.9778,40.7530,-73.9774,member
R90402134,classic_bike,2026-08-21 12:05:52,2026-08-21 12:10:07,W 45 St & 6 Ave,6785.05,Pershing Square North,6711.03,40.7566,-73.9826,40.7518,-73.9778,member
R90402127,classic_bike,2026-08-21 12:07:02,2026-08-21 12:17:07,W 21 St & 6 Ave,6173.11,University Pl & E 14 St,5183.03,40.7417,-73.9942,40.7349,-73.9922,member
R90402119,classic_bike,2026-08-21 12:07:56,2026-08-21 12:14:13,Broadway & W 41 St,6732.19,6 Ave & W 33 St,5431.02,40.7553,-73.9868,40.7490,-73.9880,casual
R90402133,classic_bike,2026-08-21 12:08:27,2026-08-21 12:30:10,W 21 St & 6 Ave,6173.11,1 Ave & E 68 St,6056.19,40.7417,-73.9942,40.7651,-73.9582,casual
R90402142,electric_bike,2026-08-21 12:13:03,2026-08-21 12:17:14,West St & Chambers St,6917.09,vesey pl & river terrace,6741.09,40.7175,-74.0132,40.7153,-74.0163,member
R90402128,classic_bike,2026-08-21 12:23:16,2026-08-21 12:38:38,E 17 St & Broadway,287,Broadway & W 41 St,6732.19,40.7371,-73.9902,40.7553,-73.9868,member
R90402131,electric_bike,2026-08-21 12:23:22,2026-08-21 12:29:31,W 20 St and 11 Ave,5160.04,9 Ave & W 22 St,6088.11,40.7465,-74.0077,40.7455,-74.0019,member
R90402121,classic_bike,2026-08-21 12:28:11,2026-08-21 12:37:50,E 47 St & Park Ave,6462.07,W 41 St & 8 Ave,6419.19,40.7550,-73.9750,40.7562,-73.9901,casual
R90402141,electric_bike,2026-08-21 12:28:18,2026-08-21 12:32:38,Broadway & W 41 St,6732.19,W 45 St & 6 Ave,6785.05,40.7553,-73.9868,40.7566,-73.9826,member
R90402124,classic_bike,2026-08-21 12:29:38,2026-08-21 12:33:01,W 26 St & 8 Ave,6253.07,W 21 St & 6 Ave,6173.11,40.7472,-73.9973,40.7417,-73.9942,member
R90402144,classic_bike,2026-08-21 12:31:00,2026-08-21 12:46:22,Pershing Square North,6711.03,W  17 St & 8 Ave,289,40.7518,-73.9778,40.7418,-74.0015,member
R90402145,electric_bike,2026-08-21 12:35:35,2026-08-21 12:50:30,Broadway & E 14 St,6115.16,W 41 St & 8 Ave,6419.19,40.7345,-73.9906,40.7562,-73.9901,member
R90402130,classic_bike,2026-08-21 12:36:33,2026-08-21 12:41:44,6 Ave & W 33 St,5431.02,Broadway & W 41 St,6732.19,40.7490,-73.9880,40.7553,-73.9868,member
R90402139,classic_bike,2026-08-21 12:39:01,2026-08-21 12:49:16,E 17 St & Broadway,5307.10,6 Ave & W 33 St,5431.02,40.7371,-73.9902,40.7490,-73.9880,member
R90402122,classic_bike,2026-08-21 12:39:19,2026-08-21 12:42:27,Pershing  Square North,6711.03,E 43 St and Vanderbilt Ave,6741.16,40.7518,-73.9778,40.7530,-73.9774,casual
R90402137,electric_bike,2026-08-21 12:39:57,2026-08-21 12:49:31,W 41 St & 8 Ave,6419.19,e 47 st & park ave,6462.07,40.7562,-73.9901,40.7550,-73.9750,member
R90402132,docked_bike,2026-08-21 12:43:15,2026-08-21 12:52:17,W 26 St & 8 Ave,6253.07,6 Ave & W 33 St,5431.02,40.7472,-73.9973,40.7490,-73.9880,member
R90402143,electric_bike,2026-08-21 12:44:51,2026-08-21 12:48:46,W 45 St & 6 Ave,6785.05,Broadway & W 41 St,6732.19,40.7566,-73.9826,40.7553,-73.9868,member
R90402125,classic_bike,2026-08-21 12:45:23,2026-08-21 12:53:40,E 7 St & Avenue A,5428.06,Cleveland Pl & Spring St,6679.12,40.7263,-73.9838,40.7220,-73.9973,casual
R90402135,classic_bike,2026-08-21 12:46:59,2026-08-21 12:58:00,W 33 St & 7 Ave,6594.06,E 47 St & Park Ave,415,40.7502,-73.9908,40.7550,-73.9750,member
R90402126,electric_bike,2026-08-21 12:47:36,2026-08-21 13:00:23,West St & Chambers St,379,University Pl & E 14 St,5183.03,40.7175,-74.0132,40.7349,-73.9922,casual
R90402138,electric_bike,2026-08-21 12:50:13,2026-08-21 12:52:09,E 43 St & Vanderbilt Ave,6741.16,E 47 St & Park Ave,6462.07,40.7530,-73.9774,40.7550,-73.9750,casual
R90402129,classic_bike,2026-08-21 12:51:48,2026-08-21 13:00:35,W 33 St & 7 Ave,6594.06,W 20 St & 11 Ave,5160.04,40.7502,-73.9908,40.7465,-74.0077,member
R90402123,electric_bike,2026-08-21 12:51:52,2026-08-21 12:56:12,W 33 St & 7 Ave,6594.06,W 21 St & 6 Ave,6173.11,40.7502,-73.9908,40.7417,-73.9942,casual
R90402140,classic_bike,2026-08-21 12:55:36,2026-08-21 13:09:22,Broadway & E 14 St,6115.16,W 20 St & 11 Ave,5160.04,40.7345,-73.9906,40.7465,-74.0077,member
R90402152,electric_bike,2026-08-21 13:05:11,2026-08-21 13:10:54,W 17 St & 8 Ave,5891.11,8 Ave & W 31 St,6359.12,40.7418,-74.0015,40.7505,-73.9947,casual
R90402159,electric_bike,2026-08-21 13:10:10,,9 Ave & W 22 St,6088.11,,,40.7455,-74.0019,,,casual
R90402164,classic_bike,2026-08-21 13:13:37,2026-08-21 13:16:38,Broadway & W 41 St,6732.19,W 45 St & 6 Ave,6785.05,40.7553,-73.9868,40.7566,-73.9826,casual
R90402163,classic_bike,2026-08-21 13:15:51,2026-08-21 13:20:39,W 26 St & 8 Ave,6253.07,W 21 St & 6 Ave,6173.11,40.7472,-73.9973,40.7417,-73.9942,casual
R90402162,classic_bike,2026-08-21 13:17:58,2026-08-21 13:22:04,W 20 St & 11 Ave,5160.04,9 Ave & W 22 St,6088.11,40.7465,-74.0077,40.7455,-74.0019,member
R90402149,classic_bike,2026-08-21 13:18:44,2026-08-21 13:29:30,Broadway & E 14 St,514,8 Ave & W 31 St,6359.12,40.7345,-73.9906,40.7505,-73.9947,member
R90402161,electric_bike,2026-08-21 13:20:25,2026-08-21 13:29:17,W 20 St & 11 Ave,5160.04,broadway & w 41 st,6732.19,40.7465,-74.0077,40.7553,-73.9868,member
R90402157,classic_bike,2026-08-21 13:26:27,2026-08-21 13:37:57,W 41 St & 8 Ave,6419.19,Pershing  Square North,6711.03,40.7562,-73.9901,40.7518,-73.9778,member
R90402154,electric_bike,2026-08-21 13:28:27,2026-08-21 13:39:45,Christopher St & Greenwich St ,6202.07,Vesey Pl & River Terrace,6741.09,40.7329,-74.0071,40.7153,-74.0163,member
R90402165,classic_bike,2026-08-21 13:29:17,2026-08-21 13:39:55,1 Ave & E 68 St,6056.19,E 47 St & Park Ave,6462.07,40.7651,-73.9582,40.7550,-73.9750,member
R90402160,classic_bike,2026-08-21 13:33:04,2026-08-21 13:36:59,South End Ave & Liberty St,6060.05,West  St & Chambers St,6917.09,40.7112,-74.0158,40.7175,-74.0132,casual
R90402158,electric_bike,2026-08-21 13:33:34,2026-08-21 13:39:12,Vesey Pl & River Terrace,6741.09,South End Ave & Liberty St,6060.05,40.7153,-74.0163,40.7112,-74.0158,casual
R90402153,classic_bike,2026-08-21 13:34:15,2026-08-21 13:51:15,Pershing Square North,6711.03,E 75 St & 3 Ave,6186.15,40.7518,-73.9778,40.7714,-73.9573,member
R90402147,classic_bike,2026-08-21 13:36:02,2026-08-21 13:41:27,W 21 St & 6 Ave,6173.11,University Pl & E 14 St,5183.03,40.7417,-73.9942,40.7349,-73.9922,member
R90402155,electric_bike,2026-08-21 13:39:37,2026-08-21 13:46:59,8 Ave & W 31 St,6359.12,W 21 St & 6 Ave,6173.11,40.7505,-73.9947,40.7417,-73.9942,member
R90402148,docked_bike,2026-08-21 13:41:33,2026-08-21 13:55:38,Christopher St & Greenwich St,6202.07,Broadway & E 14 St,6115.16,40.7329,-74.0071,40.7345,-73.9906,member
R90402146,classic_bike,2026-08-21 13:41:44,2026-08-21 13:45:55,West St & Chambers St,6917.09,Vesey Pl & River Terrace,6741.09,40.7175,-74.0132,40.7153,-74.0163,member
R90402151,classic_bike,2026-08-21 13:49:09,2026-08-21 13:56:36,Cleveland Pl & Spring St ,508,Carmine St & 6 Ave,6650.03,40.7220,-73.9973,40.7303,-74.0022,member
R90402156,classic_bike,2026-08-21 13:55:23,2026-08-21 14:05:35,Lafayette St & E 8 St,5906.08,Cleveland Pl & Spring St,6679.12,40.7302,-73.9911,40.7220,-73.9973,member
R90402150,classic_bike,2026-08-21 13:56:26,2026-08-21 14:13:08,Lexington Ave & E 63 St,5734.15,W 41 St & 8 Ave,6419.19,40.7642,-73.9660,40.7562,-73.9901,member
R90402181,classic_bike,2026-08-21 14:03:20,2026-08-21 14:08:52,W 21 St & 6 Ave,6173.11,University Pl & E 14 St,5183.03,40.7417,-73.9942,40.7349,-73.9922,member
R90402172,classic_bike,2026-08-21 14:05:38,2026-08-21 14:18:17,E 17 St & Broadway,5307.10,Pershing Square North,6711.03,40.7371,-73.9902,40.7518,-73.9778,casual
R90402179,classic_bike,2026-08-21 14:09:17,2026-08-21 14:17:06,W 21 St & 6 Ave,6173.11,8 ave & w 31 st,6359.12,40.7417,-73.9942,40.7505,-73.9947,member
R90402177,classic_bike,2026-08-21 14:10:37,2026-08-21 14:17:46,W 20 St & 11 Ave,5160.04,8 Ave & W 31 St,6359.12,40.7465,-74.0077,40.7505,-73.9947,member
R90402166,electric_bike,2026-08-21 14:11:10,2026-08-21 14:19:26,Broadway & W 41 St,6732.19,W 33 St & 7 Ave,6594.06,40.7553,-73.9868,40.7502,-73.9908,casual
R90402186,classic_bike,2026-08-21 14:11:33,2026-08-21 14:20:57,Vesey Pl & River Terrace,582,Cleveland Pl & Spring St,6679.12,40.7153,-74.0163,40.7220,-73.9973,member
R90402186,classic_bike,2026-08-21 14:11:33,2026-08-21 14:20:57,Vesey Pl & River Terrace,582,Cleveland Pl & Spring St,6679.12,40.7153,-74.0163,40.7220,-73.9973,member
R90402185,electric_bike,2026-08-21 14:17:04,2026-08-21 14:21:58,9 Ave & W 22 St,6088.11,W 20 St & 11 Ave,5160.04,40.7455,-74.0019,40.7465,-74.0077,casual
R90402174,classic_bike,2026-08-21 14:19:53,2026-08-21 14:29:45,Broadway & Battery Pl,6881.14,West St & Chambers St,6917.09,40.7045,-74.0136,40.7175,-74.0132,member
R90402182,electric_bike,2026-08-21 14:20:27,2026-08-21 14:39:06,Lexington Ave & E 63 St,5734.15,9 Ave & W 22 St,6088.11,40.7642,-73.9660,40.7455,-74.0019,casual
R90402168,classic_bike,2026-08-21 14:21:46,2026-08-21 14:41:42,W 45 St & 6 Ave,6785.05,Carmine St & 6 Ave,284,40.7566,-73.9826,40.7303,-74.0022,member
R90402169,electric_bike,2026-08-21 14:22:08,2026-08-21 14:30:27,Broadway & W 41 St,6732.19,E 47 St & Park Ave,6462.07,40.7553,-73.9868,40.7550,-73.9750,member
R90402184,classic_bike,2026-08-21 14:27:47,2026-08-21 15:08:07,cleveland pl & spring st,508,w 33 st & 7 ave,6594.06,40.7220,-73.9973,40.7502,-73.9908,member
R90402178,classic_bike,2026-08-21 14:29:19,2026-08-21 14:48:59,Lafayette St & E 8 St,568,W 45 St & 6 Ave,6785.05,40.7302,-73.9911,40.7566,-73.9826,casual
R90402170,electric_bike,2026-08-21 14:30:47,2026-08-21 14:36:41,1 Ave & E 68 St,371,Lexington Ave & E 63 St,5734.15,40.7651,-73.9582,40.7642,-73.9660,casual
R90402180,electric_bike,2026-08-21 14:36:29,2026-08-21 14:50:02,W 17 St & 8 Ave,5891.11,Pershing Square North,6711.03,40.7418,-74.0015,40.7518,-73.9778,member
R90402173,classic_bike,2026-08-21 14:41:16,2026-08-21 14:48:07,West St & Chambers St,6917.09,South End Ave & Liberty St,6060.05,40.7175,-74.0132,40.7112,-74.0158,member
R90402167,classic_bike,2026-08-21 14:43:06,2026-08-21 14:55:10,W 20 St & 11 Ave,5160.04,8 Ave & W 31 St,6359.12,40.7465,-74.0077,40.7505,-73.9947,member
R90402175,electric_bike,2026-08-21 14:46:55,2026-08-21 14:52:37,W 33 St & 7 Ave,6594.06,6 Ave & W 33 St,5431.02,40.7502,-73.9908,40.7490,-73.9880,member
R90402176,classic_bike,2026-08-21 14:52:28,2026-08-21 15:12:12,Lafayette St & E 8 St,5906.08,W 41 St & 8 Ave,6419.19,40.7302,-73.9911,40.7562,-73.9901,member
R90402183,classic_bike,2026-08-21 14:57:11,2026-08-21 15:06:12,E 75 St & 3 Ave,6186.15,1 ave & e 68 st,6056.19,40.7714,-73.9573,40.7651,-73.9582,member
R90402171,electric_bike,2026-08-21 14:57:13,2026-08-21 15:03:30,E 43 St & Vanderbilt Ave,6741.16,W 45 St & 6 Ave,6785.05,40.7530,-73.9774,40.7566,-73.9826,member
R90402191,classic_bike,2026-08-21 15:00:14,2026-08-21 15:08:39,W 33 St & 7 Ave,6594.06,Broadway & W 41 St,6732.19,40.7502,-73.9908,40.7553,-73.9868,casual
R90402198,classic_bike,2026-08-21 15:05:12,2026-08-21 15:23:56,8 Ave & W 31 St,6359.12,E 17 St & Broadway,287,40.7505,-73.9947,40.7371,-73.9902,casual
R90402199,electric_bike,2026-08-21 15:09:03,2026-08-21 15:11:56,E 75 St & 3 Ave,6186.15,1 Ave & E 68 St,6056.19,40.7714,-73.9573,40.7651,-73.9582,member
R90402206,electric_bike,2026-08-21 15:09:05,2026-08-21 15:19:11,Broadway & W 41 St,6732.19,E 47 St & Park Ave,6462.07,40.7553,-73.9868,40.7550,-73.9750,member
R90402204,classic_bike,2026-08-21 15:11:10,2026-08-21 15:15:53,University Pl & E 14 St,5183.03,W 21 St & 6 Ave,6173.11,40.7349,-73.9922,40.7417,-73.9942,member
R90402210,classic_bike,2026-08-21 15:11:59,2026-08-21 15:20:13,Vesey Pl and River Terrace,6741.09,Broadway & Battery Pl,6881.14,40.7153,-74.0163,40.7045,-74.0136,member
R90402207,electric_bike,2026-08-21 15:12:08,2026-08-21 15:27:09,1 ave & e 68 st,6056.19,6 Ave & W 33 St,5431.02,40.7651,-73.9582,40.7490,-73.9880,casual
R90402208,classic_bike,2026-08-21 15:14:05,2026-08-21 15:21:22,Pershing Square North,6711.03,W 41 St & 8 Ave,6419.19,40.7518,-73.9778,40.7562,-73.9901,member
R90402202,classic_bike,2026-08-21 15:14:11,2026-08-21 15:24:30,Broadway & E 14 St,6115.16,6 Ave & W 33 St,5431.02,40.7345,-73.9906,40.7490,-73.9880,casual
R90402188,classic_bike,2026-08-21 15:19:28,2026-08-21 15:31:22,W 33 St & 7 Ave,6594.06,University Pl & E 14 St,5183.03,40.7502,-73.9908,40.7349,-73.9922,casual
R90402187,classic_bike,2026-08-21 15:19:57,2026-08-21 15:34:00,E 47 St & Park Ave,6462.07,E 72 St & York Ave,6000.10,40.7550,-73.9750,40.7660,-73.9535,member
R90402203,electric_bike,2026-08-21 15:20:00,2026-08-21 15:26:34,W 21 St & 6 Ave,6173.11,8 Ave & W 31 St,6359.12,40.7417,-73.9942,40.7505,-73.9947,casual
R90402190,classic_bike,2026-08-21 15:21:07,2026-08-21 15:34:33,8 Ave & W 31 St,6359.12,E 17 St & Broadway,5307.10,40.7505,-73.9947,40.7371,-73.9902,member
R90402201,classic_bike,2026-08-21 15:23:57,2026-08-21 15:41:25,W  26 St & 8 Ave,6253.07,Lafayette St & E 8 St,5906.08,40.7472,-73.9973,40.7302,-73.9911,member
R90402194,classic_bike,2026-08-21 15:27:46,2026-08-21 15:33:07,E 75 St & 3 Ave,6186.15,E 72 St & York Ave,6000.10,40.7714,-73.9573,40.7660,-73.9535,casual
R90402213,classic_bike,2026-08-21 15:28:39,2026-08-21 15:44:59,West St & Chambers St,379,Lafayette St & E 8 St,5906.08,40.7175,-74.0132,40.7302,-73.9911,member
R90402205,classic_bike,2026-08-21 15:28:42,2026-08-21 15:33:30,West St & Chambers St,6917.09,Vesey Pl & River Terrace,6741.09,40.7175,-74.0132,40.7153,-74.0163,member
R90402209,classic_bike,2026-08-21 15:31:59,2026-08-21 15:49:34,Broadway & Battery Pl,6881.14,E 7 St & Avenue A,5428.06,40.7045,-74.0136,40.7263,-73.9838,member
R90402195,classic_bike,2026-08-21 15:36:06,2026-08-21 15:40:12,9 Ave & W 22 St,6088.11,W 17 St & 8 Ave,5891.11,40.7455,-74.0019,40.7418,-74.0015,member
R90402214,electric_bike,2026-08-21 15:36:07,2026-08-21 15:49:36,E 17 St & Broadway,5307.10,Broadway & W 41 St,6732.19,40.7371,-73.9902,40.7553,-73.9868,member
R90402197,electric_bike,2026-08-21 15:43:06,2026-08-21 16:12:25,Broadway & Battery Pl,6881.14,W 26 St & 8 Ave,6253.07,40.7045,-74.0136,40.7472,-73.9973,member
R90402189,classic_bike,2026-08-21 15:45:34,2026-08-21 15:55:36,E 43 St & Vanderbilt Ave,6741.16,Lexington Ave & E 63 St ,5734.15,40.7530,-73.9774,40.7642,-73.9660,member
R90402193,electric_bike,2026-08-21 15:46:10,2026-08-21 15:56:59,6 Ave & W 33 St,5431.02,E 43 St & Vanderbilt Ave,6741.16,40.7490,-73.9880,40.7530,-73.9774,member
R90402196,classic_bike,2026-08-21 15:47:00,2026-08-21 15:57:10,Pershing Square North,6711.03,W 41 St & 8 Ave,6419.19,40.7518,-73.9778,40.7562,-73.9901,casual
R90402212,electric_bike,2026-08-21 15:48:56,2026-08-21 15:57:43,Broadway & W 41 St,6732.19,W 21 St & 6 Ave,6173.11,40.7553,-73.9868,40.7417,-73.9942,member
R90402211,classic_bike,2026-08-21 15:50:59,2026-08-21 15:55:28,1 Ave & E 68 St,6056.19,e 72 st & york ave,6000.10,40.7651,-73.9582,40.7660,-73.9535,member
R90402200,electric_bike,2026-08-21 15:51:05,2026-08-21 15:56:15,Carmine St & 6 Ave,6650.03,Christopher St & Greenwich St,6202.07,40.7303,-74.0022,40.7329,-74.0071,casual
R90402192,electric_bike,2026-08-21 15:53:18,2026-08-21 15:58:42,w 45 st & 6 ave,366,E 43 St & Vanderbilt Ave,6741.16,40.7566,-73.9826,40.7530,-73.9774,casual
R90402231,classic_bike,2026-08-21 16:02:06,2026-08-21 16:10:26,Broadway & W 41 St,6732.19,e 17 st & broadway,5307.10,40.7553,-73.9868,40.7371,-73.9902,member
R90402226,classic_bike,2026-08-21 16:03:21,2026-08-21 16:08:48,Broadway & W 41 St ,6732.19,W 41 St & 8 Ave,6419.19,40.7553,-73.9868,40.7562,-73.9901,casual
R90402242,classic_bike,2026-08-21 16:07:41,2026-08-21 16:15:02,1 Ave & E 68 St,6056.19,E 72 St & York Ave,6000.10,40.7651,-73.9582,40.7660,-73.9535,member
R90402239,classic_bike,2026-08-21 16:12:20,2026-08-21 16:27:31,Pershing Square North,6711.03,E 75 St & 3 Ave,6186.15,40.7518,-73.9778,40.7714,-73.9573,member
R90402237,docked_bike,2026-08-21 16:12:53,2026-08-21 16:21:57,W 45 St & 6 Ave,6785.05,W 33 St & 7 Ave,6594.06,40.7566,-73.9826,40.7502,-73.9908,member
R90402217,classic_bike,2026-08-21 16:16:32,2026-08-23 08:16:32,W 41 St & 8 Ave,6419.19,E 17 St & Broadway,5307.10,40.7562,-73.9901,40.7371,-73.9902,member
R90402216,electric_bike,2026-08-21 16:17:09,2026-08-21 16:29:23,E 43 St & Vanderbilt Ave,6741.16,1 Ave & E 68 St,6056.19,40.7530,-73.9774,40.7651,-73.9582,casual
R90402240,classic_bike,2026-08-21 16:22:09,2026-08-21 16:32:02,Broadway & W 41 St,6732.19,W 26 St & 8 Ave ,6253.07,40.7553,-73.9868,40.7472,-73.9973,casual
R90402229,classic_bike,2026-08-21 16:22:26,2026-08-21 16:31:12,W 17 St & 8 Ave ,5891.11,8 Ave & W 31 St,6359.12,40.7418,-74.0015,40.7505,-73.9947,member
R90402236,classic_bike,2026-08-21 16:22:33,2026-08-21 16:33:12,E 43 St & Vanderbilt Ave,6741.16,1 Ave & E 68 St,6056.19,40.7530,-73.9774,40.7651,-73.9582,casual
R90402241,electric_bike,2026-08-21 16:23:33,2026-08-21 16:30:04,w 33 st & 7 ave,6594.06,W 41 St & 8 Ave,254,40.7502,-73.9908,40.7562,-73.9901,member
R90402219,classic_bike,2026-08-21 16:26:59,2026-08-21 16:34:11,Cleveland Pl & Spring St,6679.12,Lafayette St & E 8 St,5906.08,40.7220,-73.9973,40.7302,-73.9911,member
R90402220,electric_bike,2026-08-21 16:27:21,2026-08-21 16:34:16,Cleveland Pl & Spring St,6679.12,West St & Chambers St,6917.09,40.7220,-73.9973,40.7175,-74.0132,member
R90402238,electric_bike,2026-08-21 16:33:08,2026-08-21 16:44:04,Broadway & W 41 St,6732.19,W 20 St & 11 Ave,5160.04,40.7553,-73.9868,40.7465,-74.0077,casual
R90402234,classic_bike,2026-08-21 16:34:31,2026-08-21 16:47:55,West St & Chambers St,6917.09,Christopher St & Greenwich St,6202.07,40.7175,-74.0132,40.7329,-74.0071,casual
R90402232,classic_bike,2026-08-21 16:35:32,2026-08-21 16:44:39,6 Ave & W 33 St,5431.02,pershing square north,6711.03,40.7490,-73.9880,40.7518,-73.9778,member
R90402225,classic_bike,2026-08-21 16:38:16,2026-08-21 16:54:55,W  26 St & 8 Ave,6253.07,Lafayette St & E 8 St,5906.08,40.7472,-73.9973,40.7302,-73.9911,casual
R90402223,classic_bike,2026-08-21 16:38:21,2026-08-21 17:01:38,W 41 St & 8 Ave,6419.19,e 75 st & 3 ave,6186.15,40.7562,-73.9901,40.7714,-73.9573,member
R90402233,classic_bike,2026-08-21 16:39:24,2026-08-21 16:49:24,W 33 St & 7 Ave,6594.06,W 20 St & 11 Ave,5160.04,40.7502,-73.9908,40.7465,-74.0077,member
R90402235,classic_bike,2026-08-21 16:41:04,2026-08-21 16:51:20,Pershing Square North,6711.03,Lexington Ave & E 63 St,5734.15,40.7518,-73.9778,40.7642,-73.9660,member
R90402224,electric_bike,2026-08-21 16:41:56,2026-08-21 16:53:40,Christopher St & Greenwich St,6202.07,West St & Chambers St,6917.09,40.7329,-74.0071,40.7175,-74.0132,member
R90402215,classic_bike,2026-08-21 16:43:39,2026-08-21 16:51:45,Pershing Square North,6711.03,W 41 St & 8 Ave,6419.19,40.7518,-73.9778,40.7562,-73.9901,member
R90402230,electric_bike,2026-08-21 16:43:43,2026-08-21 17:03:55,Vesey Pl & River Terrace,6741.09,University Pl & E 14 St,5183.03,40.7153,-74.0163,40.7349,-73.9922,member
R90402221,classic_bike,2026-08-21 16:46:46,2026-08-21 16:53:03,6 Ave & W 33 St,5431.02,W 26 St & 8 Ave,6253.07,40.7490,-73.9880,40.7472,-73.9973,member
R90402228,classic_bike,2026-08-21 16:47:59,2026-08-21 16:55:41,W 17 St & 8 Ave,5891.11,University Pl & E 14 St,5183.03,40.7418,-74.0015,40.7349,-73.9922,member
R90402218,classic_bike,2026-08-21 16:50:51,2026-08-21 16:57:01,Broadway & Battery Pl,6881.14,South End Ave and Liberty St,6060.05,40.7045,-74.0136,40.7112,-74.0158,member
R90402222,docked_bike,2026-08-21 16:58:00,2026-08-21 17:09:53,9 Ave & W 22 St,6088.11,Broadway & E 14 St,514,40.7455,-74.0019,40.7345,-73.9906,member
R90402227,classic_bike,2026-08-21 16:58:16,2026-08-21 17:00:51,W 45 St & 6 Ave,6785.05,Broadway & W 41 St,6732.19,40.7566,-73.9826,40.7553,-73.9868,member
R90402255,classic_bike,2026-08-21 17:01:57,2026-08-21 17:15:44,W 41 St & 8 Ave,6419.19,E 17 St & Broadway,5307.10,40.7562,-73.9901,40.7371,-73.9902,member
R90402270,classic_bike,2026-08-21 17:04:59,2026-08-21 17:18:02,w 21 st & 6 ave,6173.11,Christopher St & Greenwich St,6202.07,40.7417,-73.9942,40.7329,-74.0071,member
R90402285,classic_bike,2026-08-21 17:05:00,2026-08-21 17:11:45,6  Ave & W 33 St,532,W 41 St and 8 Ave,6419.19,40.7490,-73.9880,40.7562,-73.9901,member
R90402275,electric_bike,2026-08-21 17:08:05,2026-08-21 17:21:15,E 17 St & Broadway ,5307.10,8 ave & w 31 st,6359.12,40.7371,-73.9902,40.7505,-73.9947,member
R90402273,classic_bike,2026-08-21 17:09:13,,Carmine St & 6 Ave,6650.03,,,40.7303,-74.0022,,,casual
R90402277,classic_bike,2026-08-21 17:12:04,2026-08-21 17:34:42,Broadway & W 41 St,6732.19,Carmine St & 6 Ave,6650.03,40.7553,-73.9868,40.7303,-74.0022,member
R90402251,classic_bike,2026-08-21 17:12:22,2026-08-21 17:33:21,W 41 St & 8 Ave,6419.19,1 Ave & E 68 St,6056.19,40.7562,-73.9901,40.7651,-73.9582,casual
R90402244,classic_bike,2026-08-21 17:13:36,2026-08-21 17:20:05,8 Ave & W 31 St ,6359.12,W 21 St & 6 Ave,6173.11,40.7505,-73.9947,40.7417,-73.9942,member
R90402266,electric_bike,2026-08-21 17:13:59,2026-08-21 17:19:39,Broadway & W 41 St,6732.19,8 Ave & W 31 St,6359.12,40.7553,-73.9868,40.7505,-73.9947,member
R90402283,classic_bike,2026-08-21 17:18:23,2026-08-21 17:35:01,Pershing Square North,6711.03,W 21 St & 6 Ave,406,40.7518,-73.9778,40.7417,-73.9942,member
R90402264,classic_bike,2026-08-21 17:18:34,2026-08-21 17:33:48,Cleveland Pl & Spring St,6679.12,South End Ave & Liberty St,6060.05,40.7220,-73.9973,40.7112,-74.0158,casual
R90402272,electric_bike,2026-08-21 17:20:06,2026-08-21 17:29:09,8 Ave & W 31 St,475,Broadway  & E 14 St,6115.16,40.7505,-73.9947,40.7345,-73.9906,member
R90402282,electric_bike,2026-08-21 17:23:12,2026-08-21 17:35:35,w 41 st & 8 ave,6419.19,1 Ave & E 68 St,6056.19,40.7562,-73.9901,40.7651,-73.9582,member
R90402278,electric_bike,2026-08-21 17:23:17,2026-08-21 17:32:44,Pershing Square North,6711.03,Lexington Ave & E 63 St,5734.15,40.7518,-73.9778,40.7642,-73.9660,casual
R90402250,classic_bike,2026-08-21 17:24:48,2026-08-21 17:30:03,west st & chambers st,6917.09,Vesey Pl & River Terrace,6741.09,40.7175,-74.0132,40.7153,-74.0163,member
R90402269,docked_bike,2026-08-21 17:26:45,2026-08-21 17:44:27,6 Ave & W 33 St,5431.02,1 Ave & E 68 St,6056.19,40.7490,-73.9880,40.7651,-73.9582,casual
R90402258,classic_bike,2026-08-21 17:29:11,2026-08-21 17:37:21,Lafayette St & E 8 St,5906.08,Carmine St & 6 Ave,6650.03,40.7302,-73.9911,40.7303,-74.0022,casual
